observation_id,edgeiq_observed_at,race_date,canonical_meeting_id,canonical_meeting_key,canonical_race_id,canonical_race_key,canonical_runner_id,canonical_runner_key,runner_number,horse_name,provider_runner_id,fixed_win,fixed_place,race_status,is_scratched,payload_hash
5ea9247cc30269e8448b956c,2026-07-26T02:08:32Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730641,2026-07-28|SWAN HILL|R4|STREETSMARTBOY,14,Street Smart Boy,f743540a-3435-4176-8212-d54400943538,11.00,2.70,Open,false,5ea9247cc30269e8448b956c3f46018e00147592e6e5ac11ac2db526c4e39bf3
d100e0e596233b1a540346b2,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730642,2026-07-28|SWAN HILL|R4|NUMBERSNEVERSEEN,4,Numbersneverseen,5be839d3-538e-4329-bf86-db7eaf445559,12.00,3.30,Open,false,d100e0e596233b1a540346b2b8180cc4252c8c9bd8abea467d60794d4c803c9b
d66f8f3d3043105280b2149a,2026-07-26T02:08:32Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730642,2026-07-28|SWAN HILL|R4|NUMBERSNEVERSEEN,4,Numbersneverseen,5be839d3-538e-4329-bf86-db7eaf445559,12.00,3.30,Open,false,d66f8f3d3043105280b2149a8e657d1ad320af2926c098356f8d7472b3d54de0
b5d3e2ad9746e6533be4f4e2,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15730646,2026-07-28|SWAN HILL|R5|NOTTOLOOK,2,Nottolook,fe6fe6c7-4414-42e5-a34d-a2fb1b25c709,4.80,1.90,Open,false,b5d3e2ad9746e6533be4f4e2773accaa68a46edf9a086d83ac2943e19497ff22
c5b212f4da885bfa8b15bb29,2026-07-26T02:08:33Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15730646,2026-07-28|SWAN HILL|R5|NOTTOLOOK,2,Nottolook,fe6fe6c7-4414-42e5-a34d-a2fb1b25c709,4.80,1.90,Open,false,c5b212f4da885bfa8b15bb2961bb11ea0e5a7fb0916cb9ce8ac8b6b8380a5a6e
0b4827b177457bf74553c460,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730679,2026-07-27|BALLARAT|R10|QUELLODORATO,4,Quello Dorato,3fa12541-fa7a-4ff3-9176-99fc42dfd775,3.90,1.75,Open,false,0b4827b177457bf74553c460bbadceb602776655cac5e0224630e4f1203f5d05
6f78f1cfc0f87b75001a242f,2026-07-26T02:08:27Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730679,2026-07-27|BALLARAT|R10|QUELLODORATO,4,Quello Dorato,3fa12541-fa7a-4ff3-9176-99fc42dfd775,3.90,1.75,Open,false,6f78f1cfc0f87b75001a242f793d65f43db381dc401a77222d878bdded5025c1
165017dab4b755d8cf57b71a,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730686,2026-07-27|BALLARAT|R10|BEARBRASSBLACKFISH,11,Bearbrassblackfish,8cf43e4c-000d-4b99-a98a-cc4c8fb8754c,21.00,5.00,Open,false,165017dab4b755d8cf57b71a289beb0cbeb69f9123e980cd4a1333d66d1422ba
c211eb5ef0c7908b31631ff5,2026-07-26T02:08:27Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730686,2026-07-27|BALLARAT|R10|BEARBRASSBLACKFISH,11,Bearbrassblackfish,8cf43e4c-000d-4b99-a98a-cc4c8fb8754c,21.00,5.00,Open,false,c211eb5ef0c7908b31631ff56ef11f7a0d340c8dab4d7a7883a7384816f22412
91554352338a845622a81def,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R9,2026-07-27|BALLARAT|R9,15730689,2026-07-27|BALLARAT|R9|ALESHALILY,14,Alesha Lily,5c3ab82e-9b86-4ba4-b6fc-ea78370f754d,126.00,17.00,Open,false,91554352338a845622a81def01a987f189dee0a2e3d5b7c60e13be80fee7a268
cf80039e19364d22da815c78,2026-07-26T02:08:26Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R9,2026-07-27|BALLARAT|R9,15730689,2026-07-27|BALLARAT|R9|ALESHALILY,14,Alesha Lily,5c3ab82e-9b86-4ba4-b6fc-ea78370f754d,126.00,17.00,Open,false,cf80039e19364d22da815c782a7c6575c59d53de682dbc0fa7a400abf9ee069a
0b9e2828fa92205f7e93e1bd,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R9,2026-07-27|BALLARAT|R9,15730708,2026-07-27|BALLARAT|R9|FRIDAYATFIVE,11,Friday At Five,e1273d07-9ad6-42b1-9fc3-a458cb403bf3,7.00,2.45,Open,false,0b9e2828fa92205f7e93e1bdc51e94fa1179588bb31c9a947d527fd2475e766c
52b821aaeeed04d61c21a456,2026-07-26T02:08:26Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R9,2026-07-27|BALLARAT|R9,15730708,2026-07-27|BALLARAT|R9|FRIDAYATFIVE,11,Friday At Five,e1273d07-9ad6-42b1-9fc3-a458cb403bf3,7.00,2.45,Open,false,52b821aaeeed04d61c21a456823f5bb6d0bff93f0a9108c013909925d71245d5
9b37b9cd4981aa98df7debbf,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15730712,2026-07-27|BALLARAT|R6|MOAKSUN,7,Moaksun,a777eb80-1bfd-4eb5-9767-85635eb842bf,8.50,2.70,Open,false,9b37b9cd4981aa98df7debbf7c9f3da9017c0fc1e7c6d35cdbdbd9f2f8c29f2a
e2bc4e961259ed1650a1f3b9,2026-07-26T02:08:23Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15730712,2026-07-27|BALLARAT|R6|MOAKSUN,7,Moaksun,a777eb80-1bfd-4eb5-9767-85635eb842bf,8.50,2.70,Open,false,e2bc4e961259ed1650a1f3b92a1e27ad605bbda6ae9705df3e1dd6c9a01250ea
b253caa99d30e562581231ab,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R4,2026-07-27|BALLARAT|R4,15730713,2026-07-27|BALLARAT|R4|SAFINA,11,Safina,ca070349-8fc2-438d-acaa-3cf468321a45,126.00,11.00,Open,false,b253caa99d30e562581231abca5483bee79ce1c20486f223c15568bce229c8cb
edb63c5ebedfe37e109b024d,2026-07-26T02:08:21Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R4,2026-07-27|BALLARAT|R4,15730713,2026-07-27|BALLARAT|R4|SAFINA,11,Safina,ca070349-8fc2-438d-acaa-3cf468321a45,126.00,11.00,Open,false,edb63c5ebedfe37e109b024d4e106c049101e00950a210a2c39b9e790740b0e8
6675f1a31693d55a0552a370,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730716,2026-07-28|SWAN HILL|R4|ONLYOPERA,12,Only Opera,ecf6ca47-929a-4774-9c7a-07b69ef7c979,9.50,2.80,Open,false,6675f1a31693d55a0552a370b928d23c2471d6f4d91a4519552ebb7422e7e3ad
2f7b66e6308a7b02b5ddf95a,2026-07-26T02:08:32Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730716,2026-07-28|SWAN HILL|R4|ONLYOPERA,12,Only Opera,ecf6ca47-929a-4774-9c7a-07b69ef7c979,9.50,2.80,Open,false,2f7b66e6308a7b02b5ddf95a829ac9b288a29777a6db032acb1f4379c060afec
68eeba304eceda33b55078c0,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730718,2026-07-28|SWAN HILL|R3|MALASTRANA,14,Malastrana,ae031505-4b0c-495e-8b75-81d8c6e6b885,13.00,3.70,Open,false,68eeba304eceda33b55078c0f49c54c2d0037029e377d13af2927dc917990733
9cb3dd832c5416bb8713d048,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730718,2026-07-28|SWAN HILL|R3|MALASTRANA,14,Malastrana,ae031505-4b0c-495e-8b75-81d8c6e6b885,13.00,3.70,Open,false,9cb3dd832c5416bb8713d0489159a744c09a8e9ba295640b567d0006bb0f006b
4e546c8dff04c65700bbda4f,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730719,2026-07-28|SWAN HILL|R3|ISTVAN,13,Istvan,392670d6-8c33-4942-adf3-6c03bb977a5d,14.00,3.90,Open,false,4e546c8dff04c65700bbda4fc5cebce8b525de3c12ad1a6f96de89ba2302d9ca
f07c86b862a5a3fecf5fb9c9,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730719,2026-07-28|SWAN HILL|R3|ISTVAN,13,Istvan,392670d6-8c33-4942-adf3-6c03bb977a5d,14.00,3.90,Open,false,f07c86b862a5a3fecf5fb9c99226939d68ee493f14898b9bd5a22c1fe4ef9915
4e3d042785ccae41bfb7bb9c,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R1,2026-07-28|SWAN HILL|R1,15730721,2026-07-28|SWAN HILL|R1|HELLOMISTRESS,7,Hello Mistress,d3e77686-64de-4072-8929-c003db4008aa,2.60,1.28,Open,false,4e3d042785ccae41bfb7bb9cdd57707db017f854d98a8db16d8a8745e8fd77ce
f7e9a3e7083dd1feea143b64,2026-07-26T02:08:28Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R1,2026-07-28|SWAN HILL|R1,15730721,2026-07-28|SWAN HILL|R1|HELLOMISTRESS,7,Hello Mistress,d3e77686-64de-4072-8929-c003db4008aa,2.60,1.28,Open,false,f7e9a3e7083dd1feea143b649fe6f3d24726fb091f99014d454b4d1797b09ab0
9899e89baf20ed9feda29924,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15730723,2026-07-28|SWAN HILL|R5|PRINCEPINOT,4,Prince Pinot,3aa0118a-0f73-49a5-92f8-6edbda7556ad,8.00,2.35,Open,false,9899e89baf20ed9feda299241132232754fc666493d1e9a807973ce505228d0e
5ed5049d6e6138216ffbf3df,2026-07-26T02:08:33Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15730723,2026-07-28|SWAN HILL|R5|PRINCEPINOT,4,Prince Pinot,3aa0118a-0f73-49a5-92f8-6edbda7556ad,8.00,2.35,Open,false,5ed5049d6e6138216ffbf3df57b02980071d435bcc8ac1c875cb35fb79dddf14
83baf48daf781c27b5a9cc18,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R7,2026-07-27|BALLARAT|R7,15730729,2026-07-27|BALLARAT|R7|PONTEARCOBALENO,17,Ponte Arcobaleno,3b52d858-5fd5-4321-bb11-5e831379ce95,27.00,6.00,Open,false,83baf48daf781c27b5a9cc1877f99894383dae5e791fcb87fe87be3311283183
b10662dd4cdb8d73dcdb06df,2026-07-26T02:08:25Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R7,2026-07-27|BALLARAT|R7,15730729,2026-07-27|BALLARAT|R7|PONTEARCOBALENO,17,Ponte Arcobaleno,3b52d858-5fd5-4321-bb11-5e831379ce95,27.00,6.00,Open,false,b10662dd4cdb8d73dcdb06df2f6a0fba4837d7e58d4df5c68de7f52eff4247bd
b3bc4ea38fecf032087187e2,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730730,2026-07-27|BALLARAT|R10|PHAROAHSDAUGHTER,9,Pharoah's Daughter,c93a21b1-bbe7-4756-9a52-57dfcd0876e5,13.00,3.70,Open,false,b3bc4ea38fecf032087187e2ce816adbd46acc6c1558770fd975f0c5db3dc918
baa33cf9a84458dbfcc4ed9c,2026-07-26T02:08:27Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15730730,2026-07-27|BALLARAT|R10|PHAROAHSDAUGHTER,9,Pharoah's Daughter,c93a21b1-bbe7-4756-9a52-57dfcd0876e5,13.00,3.70,Open,false,baa33cf9a84458dbfcc4ed9c46a2e690485c0a3e08f18278fed6dc03c496c231
8511df048cced63c7c3adf8c,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730736,2026-07-28|SWAN HILL|R7|SUPERSET,1,Superset,3122e49d-d9cc-4307-bc46-0389a70e1dcb,10.00,3.10,Open,false,8511df048cced63c7c3adf8c3a8e07a77293c01e9abb0381b4808b2dd2ae8ed0
a5c38c9c39dde547ee457e56,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730736,2026-07-28|SWAN HILL|R7|SUPERSET,1,Superset,3122e49d-d9cc-4307-bc46-0389a70e1dcb,10.00,3.10,Open,false,a5c38c9c39dde547ee457e56ca558983e2ce46f915ce17f6101bdae1cdf57115
080774be156f3b12e688ac5d,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730747,2026-07-28|SWAN HILL|R4|EYETRACKER,10,Eye Tracker,ba364833-93fc-4bde-b555-53cbe5b43120,20.00,4.00,Open,false,080774be156f3b12e688ac5d6930ab578fb6e3a9e0cd128a66d4e44c2cee0175
5389603a1ef1d329a32bb593,2026-07-26T02:08:32Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730747,2026-07-28|SWAN HILL|R4|EYETRACKER,10,Eye Tracker,ba364833-93fc-4bde-b555-53cbe5b43120,20.00,4.00,Open,false,5389603a1ef1d329a32bb593b4e98e84641c90a959482555ac9ffcbec762681a
9bad3ee372cd148588e58605,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730748,2026-07-28|SWAN HILL|R4|PAPPARITCH,5,Pappa Ritch,1b05d36d-9973-4526-9a69-9c5034a380f7,6.50,2.20,Open,false,9bad3ee372cd148588e58605829d6a47284e6d3233d3364ceaba2a4b3f5da848
09f0bad7dac80575e0104dd9,2026-07-26T02:08:32Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R4,2026-07-28|SWAN HILL|R4,15730748,2026-07-28|SWAN HILL|R4|PAPPARITCH,5,Pappa Ritch,1b05d36d-9973-4526-9a69-9c5034a380f7,6.50,2.20,Open,false,09f0bad7dac80575e0104dd95504ae4b5d4789da580ae32198fb05c324fdcf03
36c5945c61a430d318c59dc2,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730750,2026-07-28|SWAN HILL|R7|AQUASTORM,7,Aqua Storm,bf01cac6-a8b1-40e3-9e08-879328452974,9.50,3.00,Open,false,36c5945c61a430d318c59dc2e545a081d290742b7b84c35928bd03d392672cbd
7eb6985059ee7c3f08e52629,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730750,2026-07-28|SWAN HILL|R7|AQUASTORM,7,Aqua Storm,bf01cac6-a8b1-40e3-9e08-879328452974,9.50,3.00,Open,false,7eb6985059ee7c3f08e5262935de474c5e91b473b65c299fd1ad7c57bc595b88
7197bb866b02355f27a24838,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730751,2026-07-28|SWAN HILL|R7|BONFIREJIMMY,6,Bonfire Jimmy,4d3d40fe-40ec-4fac-b53c-4261d4d29b17,4.80,1.95,Open,false,7197bb866b02355f27a24838fc582c1ccb53643997487915309ae80dd4246442
2b541cfe0a0416afe277d0f8,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15730751,2026-07-28|SWAN HILL|R7|BONFIREJIMMY,6,Bonfire Jimmy,4d3d40fe-40ec-4fac-b53c-4261d4d29b17,4.80,1.95,Open,false,2b541cfe0a0416afe277d0f8c11c1ebb938720000e042cb8286025fb2b2f8a4d
e6791c461d10a9ec1c26c5c9,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15730756,2026-07-28|SWAN HILL|R8|SHOOTERMCGAVIN,3,Shooter Mcgavin,40c6d4df-5eaa-42df-bc9b-dcece732979f,9.00,3.10,Open,false,e6791c461d10a9ec1c26c5c97064445d9f558e91f907d9f5581f61eb023032d1
340c246cfe5e5066ae448e1b,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15730756,2026-07-28|SWAN HILL|R8|SHOOTERMCGAVIN,3,Shooter Mcgavin,40c6d4df-5eaa-42df-bc9b-dcece732979f,9.00,3.10,Open,false,340c246cfe5e5066ae448e1b599e4bfd499bc4959371eca1479b6e5ff66dc303
77baab3a491cc63d0fdebe96,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15730768,2026-07-28|SWAN HILL|R8|BREAKTHETABOO,12,Break The Taboo,7759c505-1872-4c6f-90ff-bced740528be,6.50,2.45,Open,false,77baab3a491cc63d0fdebe96c914e26593167f05c26d56a5b4609537098b518a
9303524ed3ebbd6a9d3863bc,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15730768,2026-07-28|SWAN HILL|R8|BREAKTHETABOO,12,Break The Taboo,7759c505-1872-4c6f-90ff-bced740528be,6.50,2.45,Open,false,9303524ed3ebbd6a9d3863bc7e072b5c63c099982ae8b7aeb19b9a92846d34ac
d613ad9f816a5b01aa2cf2b2,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730769,2026-07-27|BALLARAT|R2|ALABAMADON,15,Alabamadon,0c9c7c61-5b18-4706-aad8-0ba54975b946,101.00,15.00,Open,false,d613ad9f816a5b01aa2cf2b2f97ba93b87d71e14b83d29db75e31a9dff8be8e4
cb6fc60d4e0806dab6414f1c,2026-07-26T02:08:19Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730769,2026-07-27|BALLARAT|R2|ALABAMADON,15,Alabamadon,0c9c7c61-5b18-4706-aad8-0ba54975b946,101.00,15.00,Open,false,cb6fc60d4e0806dab6414f1c9f86db218c685873787ee18aa657a0aa10cc2117
1508a7d4f10db47016e0e36e,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R3,2026-07-27|BALLARAT|R3,15730770,2026-07-27|BALLARAT|R3|MARLEYNAMOI,14,Marley Namoi,7e61ce7b-dd57-4eff-aa1f-37ebe6a62681,126.00,16.00,Open,false,1508a7d4f10db47016e0e36e5fccc4235aec381f2f0b0f0a56fdca6c61106e39
fdd775c8ebed59427d169722,2026-07-26T02:08:20Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R3,2026-07-27|BALLARAT|R3,15730770,2026-07-27|BALLARAT|R3|MARLEYNAMOI,14,Marley Namoi,7e61ce7b-dd57-4eff-aa1f-37ebe6a62681,126.00,16.00,Open,false,fdd775c8ebed59427d16972257a90c4b9f27b2b90605cd5339b08788ba694fb0
3cd94fa6fdb89ef3317fccce,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730828,2026-07-28|SWAN HILL|R3|THEARCHER,15,The Archer,28e2bcda-d2cd-47cc-a790-a6c75f43537c,17.00,4.50,Open,false,3cd94fa6fdb89ef3317fccce398254fb68c2db783a30eb156c79d5bfbf776aab
7a37baa585f31ca07315283f,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15730828,2026-07-28|SWAN HILL|R3|THEARCHER,15,The Archer,28e2bcda-d2cd-47cc-a790-a6c75f43537c,17.00,4.50,Open,false,7a37baa585f31ca07315283f8b8569b335c799471ef1e2c36969a0bbe1f8b245
f30566a6291b3a73063bd26b,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730840,2026-07-27|BALLARAT|R2|HOTPOTDOT,7,Hot Pot Dot,c205c22d-62df-490b-869d-075e76c943c1,10.00,3.00,Open,false,f30566a6291b3a73063bd26b27fd8bc1141c3c50cce4f67305345a20e1a5ecff
5c0b3d005cfc2320cc014963,2026-07-26T02:08:19Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730840,2026-07-27|BALLARAT|R2|HOTPOTDOT,7,Hot Pot Dot,c205c22d-62df-490b-869d-075e76c943c1,10.00,3.00,Open,false,5c0b3d005cfc2320cc0149636f74d6190523d40c2d4b94d2d24186dd0356b7a3
eded572034c182ff148538e9,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R5,2026-07-27|BALLARAT|R5,15730842,2026-07-27|BALLARAT|R5|WAYUPHIGH,12,Way Up High,a24499c3-7b4b-4a4e-92f8-d8c0a9698109,35.00,7.00,Open,false,eded572034c182ff148538e916d51653765a077de2fe7dd85b6bc5079ef2788c
6dea003f7ddca579c3e59746,2026-07-26T02:08:22Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R5,2026-07-27|BALLARAT|R5,15730842,2026-07-27|BALLARAT|R5|WAYUPHIGH,12,Way Up High,a24499c3-7b4b-4a4e-92f8-d8c0a9698109,35.00,7.00,Open,false,6dea003f7ddca579c3e597468852c4ae3117d2341e2339a9fb984d4940126028
d6ab91ac043ce9e50001a110,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R7,2026-07-27|BALLARAT|R7,15730907,2026-07-27|BALLARAT|R7|BARK,2,Bark,b8e75337-6c2e-4515-a8ce-6ede972a4713,5.00,2.00,Open,false,d6ab91ac043ce9e50001a110bb818b01e84b70ee8e77ab145cb54f90038600b1
345ab8a562d8b219a00e5acd,2026-07-26T02:08:25Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R7,2026-07-27|BALLARAT|R7,15730907,2026-07-27|BALLARAT|R7|BARK,2,Bark,b8e75337-6c2e-4515-a8ce-6ede972a4713,5.00,2.00,Open,false,345ab8a562d8b219a00e5acd47ab950b8acfaa2a5ae8d69bb6cba460aae507e0
e8c31381ad1599131fcfacc4,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730927,2026-07-27|BALLARAT|R2|BOHEMIANSTAR,1,Bohemian Star,92ce818a-f59c-40d1-922d-1808134a2721,3.60,1.65,Open,false,e8c31381ad1599131fcfacc466f730d98730cf98975823f13233fe3102fb3fcf
539d759bf85d7dab39d8a420,2026-07-26T02:08:19Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730927,2026-07-27|BALLARAT|R2|BOHEMIANSTAR,1,Bohemian Star,92ce818a-f59c-40d1-922d-1808134a2721,3.60,1.65,Open,false,539d759bf85d7dab39d8a420232fed6b5ccd21a504b0a494145d5315752602ee
c6b54a58df5f586cc3ec33f0,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730929,2026-07-27|BALLARAT|R2|STAROFNAANTALI,9,Star Of Naantali,7680b2fc-4c3f-4bfd-bba2-b4bc35a325a9,12.00,3.40,Open,false,c6b54a58df5f586cc3ec33f0b20ac6ee76aa85fb51074c38d024262e95d85823
1b45be68dd16a4d58fdd8678,2026-07-26T02:08:19Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15730929,2026-07-27|BALLARAT|R2|STAROFNAANTALI,9,Star Of Naantali,7680b2fc-4c3f-4bfd-bba2-b4bc35a325a9,12.00,3.40,Open,false,1b45be68dd16a4d58fdd8678f4c97c7937c4d7e86c89f7208e2d7a49c24f3032
